Tree,Fcln,Mcln
3182157,2006155,2006154
3182158,2006155,2006154
3182159,2006155,2006154
3182160,2006155,2006154
3182161,2006155,2006154
3182162,2006155,2006154
3182163,2006155,2006154
3182164,2006155,2006154
3182165,2006155,2006154
3182166,2006155,2006154
3182167,2003123,2003125
3182168,2003123,2003125
3182169,2003123,2003125
3182170,2003123,2003125
3182171,2003123,2003125
3182172,2003123,2003125
3182173,2003123,2003125
3182174,2003123,2006143
3182175,2003123,2003125
3182176,2003123,2003125
3182177,2003123,2006143
3182178,2003123,2003125
3182179,2003123,2006143
3182180,2003123,.
3182181,2003123,2003125
3182197,2006156,2006158
3182198,2006156,2006158
3182199,2006156,2006158
3182200,2006156,2006158
3182201,2006156,2006158
3182202,2006156,2006158
3182203,2006156,2006158
3182204,2006156,2006158
3182205,2006156,2006158
3182206,2006156,2006158
3182207,2006156,2006158
3182208,2006156,2006158
3182209,2006156,2006158
3182210,2006156,2006158
3182211,2006156,2006158
3182270,2006167,2006171
3182271,2006167,2006171
3182272,2006167,2006171
3182273,2006167,2006171
3182274,2006167,2006171
3182275,2006167,2006171
3182276,2006167,2006171
3182277,2006167,2006171
3182278,2006167,2006171
3182279,2006167,2006171
3182280,2006167,2006171
3182281,2006167,2006171
3182282,2006167,2006171
3182283,2006167,2006171
3182284,2006167,2006171
3182285,2006171,2006174
3182286,2006171,2006143
3182287,2006171,2006174
3182288,2006171,2006143
3182289,2006171,2006143
3182290,2006171,2006143
3182291,2006171,2006174
3182292,2006171,2006143
3182293,2006171,2006174
3182294,2006171,2006143
3182310,2006179,2006177
3182311,2006179,2006177
3182312,2006179,2006177
3182313,2006179,2006177
3182314,2006179,2006177
3182315,2006179,2006177
3182316,2006179,2006177
3182317,2006179,2006177
3182318,2006179,2006177
3182319,2006179,2006177
3182320,2006179,2006177
3182321,2006179,2006177
3182322,2006179,2006177
3182323,2006179,2006177
3182324,2006179,2006177
3182325,2003125,2003128
3182326,2003125,2003128
3182327,2003125,2003128
3182329,2003125,2003128
3182330,2003125,2003128
3182331,2003125,2003128
3182332,2003125,2003128
3182333,2003125,2003128
3182334,2003125,2003128
3182335,2003125,2003128
3182336,2003125,2003128
3182337,2003125,2003128
3182338,2003125,2003128
3182339,2003125,2003128
3182340,2006180,2006182
3182341,2006180,2006182
3182342,2006180,2006182
3182343,2006180,2006182
3182344,2006180,2006182
3182345,2006180,2006182
3182346,2006180,2006182
3182347,2006180,2006182
3182348,2006180,2006182
3182349,2006180,2006182
3182350,2006180,2006182
3182351,2006180,2006182
3182352,2006180,2006182
3182353,2006180,2006182
3182354,2006180,2006182
3182355,2006185,2006182
3182356,2006185,2006182
3182357,2006185,2006182
3182358,2006143,.
3182359,2006185,2006182
3182360,2006185,2006182
3182361,2006185,2006182
3182362,2006185,2006182
3182363,2006143,.
3182364,2006185,2006182
3182365,2006185,2006182
3182366,2006185,2006182
3182367,2006143,.
3182368,2006185,2006182
3182369,2006185,2006182
3182385,2006197,2006198
3182386,2006204,2006198
3182387,2006197,2006198
3182388,2006197,2006198
3182389,2006197,2006198
3182390,2006204,2006198
3182391,2006204,2006198
3182392,2006197,2006198
3182393,2006197,2006198
3182394,2006197,2006198
3182395,2006197,2006198
3182396,2006197,2006198
3182398,2006204,2006198
3182399,2006197,2006198
3182400,2006204,2006198
3182401,2006204,2006198
3182402,2006204,2006198
3182403,2006204,2006198
3182404,2006204,2006198
3182405,2006204,2006198
3182406,2006204,2006198
3182407,2006204,2006198
3182408,2006204,2006198
3182409,2006204,2006198
3182410,2006204,2006198
3182411,2006204,2006198
3182412,2006204,2006198
3182413,2006204,2006198
3182414,2006204,2006198
3182415,2006204,2006206
3182416,2006204,2006206
3182417,2006204,2006206
3182418,2006204,2006206
3182419,2006204,2006206
3182420,2006204,2006206
3182421,2006204,2006206
3182422,2006204,2006206
3182423,2006204,2006206
3182424,2006204,2006206
3182425,2006204,2006206
3182426,2006204,2006206
3182427,2006204,2006206
3182428,2006204,2006206
3182429,2006204,2006206
3182430,2006206,2006210
3182431,2006206,2006210
3182432,2006206,2006210
3182433,2006206,2006210
3182434,2006206,2006210
3182435,2006206,2006210
3182436,2006206,2006210
3182437,2006206,2006210
3182438,2006206,2006210
3182439,2006206,2006210
3182440,2006206,2006210
3182441,2006206,2006210
3182442,2006206,2006210
3182443,2006206,2006210
3182444,2006206,2006210
3182445,2006210,2006211
3182446,2006210,2006211
3182447,2006210,2006211
3182448,2006210,2006211
3182449,2006210,2006211
3182450,2006210,2006211
3182451,2006210,2006211
3182452,2006210,2006211
3182453,2006210,2006211
3182454,2006210,2006211
3182455,2006210,2006211
3182456,2006210,2006211
3182457,2006210,2006211
3182459,2006210,2006211
3182460,2006211,2006215
3182461,2006211,2006215
3182462,2006211,2006215
3182463,2006211,2006215
3182464,2006211,2006215
3182465,2006211,2006215
3182466,2006211,2006215
3182467,2006211,2006215
3182468,2006211,2006215
3182469,2006211,2006215
3182470,2006211,2006215
3182471,2006211,2006215
3182472,2006211,2006215
3182473,2006211,2006215
3182474,2003135,2004020
3182475,2003135,2004020
3182476,2003135,2004020
3182477,2003135,2004020
3182478,2003135,2004020
3182479,2003135,2004020
3182480,2003135,2004020
3182481,2003135,2004020
3182484,2003135,2004020
3182485,2003135,2004020
3182486,2003135,2004020
875002,268109,.
885019,.,.
885029,.,.
885008,.,.
885024,.,.
885007,.,.
885006,.,.
885014,.,.
885002,.,.
885013,.,.
885016,.,.
885020,.,.
885011,.,.
885030,.,.
885031,.,.
885023,.,.
885010,.,.
885005,.,.
885035,.,.
885055,.,.
885033,.,.
885050,.,.
885064,.,.
885044,.,.
885034,.,.
885061,.,.
885062,.,.
885053,.,.
885058,.,.
885043,.,.
885032,.,.
885052,.,.
885056,.,.
885060,.,.
885038,.,.
885057,.,.
885063,.,.
885037,.,.
885045,.,.
885082,.,.
885075,.,.
885091,.,.
885084,.,.
885088,.,.
885083,.,.
885073,.,.
885080,.,.
885069,.,.
885076,.,.
885081,.,.
885086,.,.
885087,.,.
885089,.,.
885065,.,.
885074,.,.
885067,.,.
885071,.,.
885077,.,.
885066,.,.
885100,.,.
885098,.,.
885108,.,.
885112,.,.
885093,.,.
885115,.,.
885117,.,.
885118,.,.
885102,.,.
885116,.,.
885121,.,.
885114,.,.
885122,.,.
885105,.,.
885099,.,.
885097,.,.
885106,.,.
885120,.,.
885096,.,.
885111,.,.
885128,.,.
885142,.,.
885134,.,.
885152,.,.
885123,.,.
885131,.,.
885150,.,.
885125,.,.
885133,.,.
885149,.,.
885126,.,.
885138,.,.
885141,.,.
885137,.,.
885144,.,.
885130,.,.
885127,.,.
885146,.,.
885162,.,.
885158,.,.
885173,.,.
885160,.,.
885159,.,.
885172,.,.
885176,.,.
885179,.,.
885170,.,.
885174,.,.
885161,.,.
885156,.,.
885157,.,.
885175,.,.
885177,.,.
885164,.,.
885180,.,.
885169,.,.
885178,.,.
885163,.,.
885171,.,.
885154,.,.
885165,.,.
885181,.,.
885184,.,.
885197,.,.
885203,.,.
885182,.,.
885204,.,.
885191,.,.
885187,.,.
885207,.,.
885190,.,.
885206,.,.
885208,.,.
885192,.,.
885199,.,.
885186,.,.
885202,.,.
885189,.,.
885188,.,.
885196,.,.
885229,.,.
885239,.,.
885238,.,.
885225,.,.
885211,.,.
885228,.,.
885209,.,.
885210,.,.
885232,.,.
885221,.,.
885213,.,.
885231,.,.
885233,.,.
885235,.,.
885223,.,.
885215,.,.
885218,.,.
885234,.,.
885230,.,.
885240,.,.
885258,.,.
885260,.,.
885263,.,.
885269,.,.
885247,.,.
885254,.,.
885253,.,.
885241,.,.
885267,.,.
885248,.,.
885262,.,.
885250,.,.
885256,.,.
885243,.,.
885266,.,.
885251,.,.
885268,.,.
885249,.,.
885265,.,.
885293,.,.
885279,.,.
885282,.,.
885287,.,.
885295,.,.
885275,.,.
885277,.,.
885271,.,.
885294,.,.
885288,.,.
885291,.,.
885270,.,.
885284,.,.
885290,.,.
885273,.,.
885296,.,.
885276,.,.
885281,.,.
885272,.,.
885299,.,.
885316,.,.
885322,.,.
885302,.,.
885321,.,.
885325,.,.
885300,.,.
885309,.,.
885310,.,.
885308,.,.
885320,.,.
885323,.,.
885318,.,.
885311,.,.
885315,.,.
885312,.,.
885301,.,.
885304,.,.
885314,.,.
885319,.,.
885307,.,.
885343,.,.
885329,.,.
885342,.,.
885339,.,.
885347,.,.
885335,.,.
885337,.,.
885331,.,.
885348,.,.
885340,.,.
885350,.,.
885334,.,.
885333,.,.
885349,.,.
885326,.,.
885336,.,.
885328,.,.
885344,.,.
885332,.,.
885341,.,.
885327,.,.
885376,.,.
885357,.,.
885353,.,.
885362,.,.
885374,.,.
885386,.,.
885355,.,.
885380,.,.
885358,.,.
885375,.,.
885359,.,.
885366,.,.
885381,.,.
885365,.,.
885367,.,.
885383,.,.
885356,.,.
885352,.,.
885412,.,.
885390,.,.
885389,.,.
885398,.,.
885411,.,.
885393,.,.
885387,.,.
885392,.,.
885404,.,.
885397,.,.
885403,.,.
885408,.,.
885402,.,.
885400,.,.
885407,.,.
885417,.,.
885423,.,.
885436,.,.
885434,.,.
885421,.,.
885419,.,.
885440,.,.
885416,.,.
885426,.,.
885420,.,.
885432,.,.
885435,.,.
885425,.,.
885437,.,.
885427,.,.
885418,.,.
885415,.,.
885430,.,.
885422,.,.
885433,.,.
885451,.,.
885453,.,.
885461,.,.
885454,.,.
885464,.,.
885466,.,.
885442,.,.
885457,.,.
885467,.,.
885465,.,.
885458,.,.
885455,.,.
885460,.,.
885444,.,.
885443,.,.
885448,.,.
885450,.,.
885452,.,.
885462,.,.
885445,.,.
885195,.,.
885143,.,.
885026,.,.
885119,.,.
885049,.,.
885059,.,.
885041,.,.
885036,.,.
885185,.,.
885103,.,.
885018,.,.
885092,.,.
885027,.,.
885051,.,.
885070,850395,.
885261,.,.
885259,.,.
885252,.,.
885409,.,.
885297,.,.
885354,.,.
885298,.,.
885217,.,.
885216,.,.
885379,.,.
885219,.,.
885428,.,.
885305,.,.
885413,.,.
885459,.,.
885377,.,.
885278,.,.
885385,.,.
885101,.,.
885139,.,.
885183,.,.
885237,.,.
885274,.,.
885368,.,.
885369,.,.
885363,.,.
885401,.,.
885414,.,.
885388,.,.
885431,.,.
885446,.,.
885040,.,.
885168,.,.
885384,.,.
885129,.,.
885110,.,.
883019,870567,.
883006,870553,.
883018,870580,.
883013,870576,.
883020,870565,.
883003,870587,870557
883008,870533,.
883017,870591,.
883007,870537,.
883012,870607,.
883015,870530,.
883009,870613,.
883011,870609,.
883014,870545,.
883002,870586,870553
883010,870610,.
883023,870594,.
883048,870505,.
883044,870607,.
883049,870516,.
883036,870610,.
883035,870546,.
883039,870542,.
883031,870582,.
883040,870600,.
883041,870573,.
883037,870555,.
883028,870508,.
883027,870517,.
883038,870543,.
883026,870516,.
883045,870611,.
883046,870524,.
883042,870593,.
883033,870535,.
883057,870540,.
883072,870588,.
883051,870605,.
883055,870579,.
883059,870609,.
883053,870501,.
883065,870575,.
883062,870578,.
883074,870506,.
883056,870542,.
883066,870578,.
883069,870546,.
883052,870554,.
883070,870527,.
883050,870589,.
883063,870568,.
883068,870580,.
883060,870504,.
883054,870567,.
883067,870536,.
883016,870559,.
883024,870568,.
883034,870533,.
883032,870506,.
883029,870555,.
887708,.,.
887706,.,.
887702,.,.
887724,.,.
887701,.,.
887721,.,.
887723,.,.
887720,.,.
887722,.,.
887704,.,.
887703,.,.
887727,.,.
887713,.,.
887728,.,.
887718,.,.
887705,.,.
887711,.,.
887715,.,.
887719,.,.
887725,.,.
887714,.,.
887707,.,.
887716,.,.
887764,.,.
887789,.,.
887775,.,.
887765,.,.
887772,.,.
887779,.,.
887780,.,.
887766,.,.
887763,.,.
887787,.,.
887768,.,.
887762,.,.
887776,.,.
887774,.,.
887783,.,.
887784,.,.
887767,.,.
887777,.,.
887770,.,.
887788,.,.
887786,.,.
887782,.,.
887778,.,.
887917,.,.
887932,.,.
887938,.,.
887930,.,.
887937,.,.
887920,.,.
887922,.,.
887931,.,.
887934,.,.
887929,.,.
887939,.,.
887928,.,.
887921,.,.
887926,.,.
887935,.,.
887925,.,.
887941,.,.
887943,.,.
887927,.,.
887936,.,.
887916,.,.
887933,.,.
887730,.,.
887731,.,.
887947,.,.
887948,.,.
887796,.,.
887739,.,.
887799,.,.
887736,.,.
887949,.,.
887737,.,.
887951,.,.
887732,.,.
887950,.,.
887794,.,.
887733,.,.
887953,.,.
887946,.,.
887952,.,.
887792,.,.
887945,.,.
887827,.,.
887816,.,.
887807,.,.
887819,.,.
887812,.,.
887821,.,.
887818,.,.
887810,.,.
887822,.,.
887817,.,.
887808,.,.
887804,.,.
887814,.,.
887813,.,.
887820,.,.
887815,.,.
887809,.,.
887800,.,.
887823,.,.
887824,.,.
887805,.,.
887853,.,.
887833,.,.
887852,.,.
887832,.,.
887839,.,.
887851,.,.
887830,.,.
887843,.,.
887848,.,.
887835,.,.
887834,.,.
887854,.,.
887837,.,.
887838,.,.
887836,.,.
887845,.,.
887846,.,.
887850,.,.
887849,.,.
887847,.,.
887844,.,.
887828,.,.
887831,.,.
887858,.,.
887868,.,.
887857,.,.
887883,.,.
887877,.,.
887859,.,.
887880,.,.
887867,.,.
887878,.,.
887881,.,.
887865,.,.
887871,.,.
887879,.,.
887873,.,.
887874,.,.
887866,.,.
887869,.,.
887861,.,.
887864,.,.
887870,.,.
887860,.,.
887882,.,.
887876,.,.
887862,.,.
887856,.,.
887872,.,.
887886,.,.
887902,.,.
887906,.,.
887910,.,.
887895,.,.
887907,.,.
887887,.,.
887904,.,.
887892,.,.
887884,.,.
887897,.,.
887885,.,.
887899,.,.
887890,.,.
887903,.,.
887891,.,.
887893,.,.
887901,.,.
887905,.,.
887889,.,.
887888,.,.
887911,.,.
887909,.,.
887896,.,.
887898,.,.
887908,.,.
887709,.,.
887781,.,.
887942,.,.
887924,.,.
887923,.,.
887918,.,.
887940,.,.
887798,.,.
887791,.,.
887811,.,.
887840,.,.
887829,.,.
887842,.,.
887894,.,.
887900,.,.
887919,.,.
887729,.,.
887790,.,.
887913,.,.
887914,.,.
888501,.,.
888503,.,.
888504,.,.
888506,.,.
888509,.,.
888510,.,.
888511,.,.
888512,.,.
888514,.,.
888515,.,.
888517,.,.
888518,.,.
888519,.,.
888520,.,.
888521,.,.
888522,.,.
888523,.,.
888524,.,.
888525,.,.
888526,.,.
888528,.,.
888529,.,.
888531,.,.
888533,.,.
888535,.,.
888536,.,.
888538,.,.
888540,.,.
888542,.,.
888545,.,.
888546,.,.
888547,.,.
888550,.,.
888551,.,.
888553,.,.
888554,.,.
888555,.,.
888556,.,.
888557,.,.
888558,.,.
888559,.,.
888561,.,.
888562,.,.
888563,.,.
888564,.,.
888567,.,.
888568,.,.
888569,.,.
888570,.,.
888571,.,.
888572,.,.
888600,.,.
888601,.,.
888602,.,.
888603,.,.
888606,.,.
888607,.,.
888608,.,.
888610,.,.
888612,.,.
888613,.,.
888615,.,.
888616,.,.
888617,.,.
888619,.,.
888620,.,.
888621,.,.
888623,.,.
888625,.,.
888627,.,.
888629,.,.
888631,.,.
888632,.,.
888633,.,.
888634,.,.
888635,.,.
888636,.,.
888638,.,.
888639,.,.
888640,.,.
888641,.,.
888643,.,.
888645,.,.
888647,.,.
888648,.,.
888649,.,.
888650,.,.
888651,.,.
888652,.,.
888653,.,.
888654,.,.
888656,.,.
888657,.,.
888658,.,.
888659,.,.
888660,.,.
888661,.,.
888663,.,.
888664,.,.
888665,.,.
888666,.,.
888667,.,.
888668,.,.
888669,.,.
888670,.,.
888671,.,.
888673,.,.
888674,.,.
888676,.,.
888677,.,.
888678,.,.
888681,.,.
888682,.,.
888683,.,.
888684,.,.
888685,.,.
888686,.,.
888687,.,.
888688,.,.
888689,.,.
888690,.,.
888691,.,.
888692,.,.
888693,.,.
888694,.,.
888695,.,.
888696,.,.
888698,.,.
888699,.,.
888700,.,.
888701,.,.
888702,.,.
888703,.,.
888705,.,.
888706,.,.
888707,.,.
888710,.,.
888711,.,.
888712,.,.
888714,.,.
888715,.,.
888716,.,.
888717,.,.
888718,.,.
888719,.,.
888721,.,.
888723,.,.
888724,.,.
888725,.,.
888726,.,.
888727,.,.
888728,.,.
888729,.,.
888730,.,.
888731,.,.
888732,.,.
888733,.,.
888734,.,.
888735,.,.
888736,.,.
888737,.,.
888738,.,.
888739,.,.
888740,.,.
888742,.,.
888745,.,.
888746,.,.
888747,.,.
888748,.,.
888750,.,.
888751,.,.
888752,.,.
888753,.,.
888754,.,.
888755,.,.
888800,.,.
888802,.,.
888803,.,.
888804,.,.
888807,.,.
888809,.,.
888810,.,.
888811,.,.
888812,.,.
888813,.,.
888814,.,.
888816,.,.
888819,.,.
888826,.,.
888827,.,.
888829,.,.
